"","BlobID","Compound.Name","Library.Name","Compound.Name_ES","Library.Match.Factor_ES","Library.Reverse.Match.Factor_ES","LRI.I","Library.RI_ES","Compound.Name_NISTmain","Library.Match.Factor_NISTmain","Library.Reverse.Match.Factor_NISTmain","Library.RI_NISTmain","Library.Formula_NISTmain","Formula_Underivitized_forMod","Cstar_Cat","Library.Molecular.Weight_NISTmain","Model_Quant","Model_Properties","Notes","under_1500","slope.i.q.p","Quant_Factor_RFpred","Quant_Factor_final","slope.avg"
"661",823,"20200803_1535_blob_823_oil","caice_ssa_final_0803_1535","squalene",0,681,2664.07767,2867,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",788,822,NA,"C30H52O2",NA,NA,444,TRUE,TRUE,"RI cant be confirmed",FALSE,2.12306474138673,0.00062399207271183,0.00062399207271183,NA
"662",854,"20200803_1535_blob_854_oil","caice_ssa_final_0803_1535","squalene",0,693,2679.61165,2867,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",788,827,NA,"C30H52O2",NA,NA,444,TRUE,TRUE,"RI cant be confirmed",FALSE,2.12396576512951,0.000638134009327597,0.000638134009327597,NA
"663",913,"20200803_1535_blob_913_oil","caice_ssa_final_0803_1535","squalene",0,695,2702.912621,2867,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",782,821,NA,"C30H52O2",NA,NA,444,TRUE,TRUE,"RI cant be confirmed",FALSE,2.1269408640135,0.000659446592098281,0.000659446592098281,NA
"664",1054,"20200803_1535_blob_1054_","caice_ssa_final_0803_1535","squalene",0,660,2958.762887,2867,"17.alfa.,21ﬂ-28,30-Bisnorhopane",775,786,NA,"C28H48",NA,NA,384,TRUE,TRUE,"RI cant be confirmed",FALSE,1.47237000159653,0.00138757411759779,0.00138757411759779,NA
"665",707,"20200803_1535_blob_707_oil","caice_ssa_final_0803_1535","squalene",0,661,2578.378378,2867,"E,E,Z-1,3,12-Nonadecatriene-5,14-diol",771,807,NA,"C19H34O2",NA,NA,294,TRUE,TRUE,"RI cant be confirmed",FALSE,2.15707444876364,0.00054145908274309,0.00054145908274309,NA
"666",1055,"20200803_1535_blob_1055_oil","caice_ssa_final_0803_1535","squalene",0,694,2757.281553,2867,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",771,816,NA,"C30H52O2",NA,NA,444,TRUE,TRUE,"RI cant be confirmed",FALSE,1.79706240050811,0.000845437899834678,0.000845437899834678,NA
"667",949,"20200803_1535_blob_949_oil","caice_ssa_final_0803_1535","squalene",0,717,2724.271845,2867,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",770,818,NA,"C30H52O2",NA,NA,444,TRUE,TRUE,NA,FALSE,1.29760267645078,0.00111539659591061,0.00111539659591061,NA
"668",775,"20200803_1535_blob_775_oil","caice_ssa_final_0803_1535","squalene",0,691,2634.951456,2867,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",768,800,NA,"C30H52O2",NA,NA,444,TRUE,TRUE,NA,FALSE,2.10619646858565,0.000602627407612637,0.000602627407612637,NA
"669",726,"20200803_1535_blob_726_oil","caice_ssa_final_0803_1535","squalene",0,665,2592.792793,2867,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",767,794,NA,"C30H52O2",NA,NA,444,TRUE,TRUE,NA,FALSE,2.12485512449908,0.000561440582451027,0.000561440582451027,NA
"670",1019,"20200803_1535_blob_1019_oil","caice_ssa_final_0803_1535","squalene",0,699,2743.68932,2867,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",767,810,NA,"C30H52O2",NA,NA,444,TRUE,TRUE,NA,FALSE,1.29125736039576,0.00115333269469241,0.00115333269469241,NA
"671",905,"20200803_1535_blob_905_","caice_ssa_final_0803_1535","squalene",0,690,2619.417476,2867,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",758,813,NA,"C30H52O2",NA,NA,444,TRUE,TRUE,NA,FALSE,1.38977680841999,0.00089265903820455,0.00089265903820455,NA
"672",1206,"20200803_1535_blob_1206_oil","caice_ssa_final_0803_1535","squalene",52,693,2849.484536,2867,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",751,798,NA,"C30H52O2",NA,NA,444,TRUE,TRUE,NA,FALSE,0.999695353094045,0.00174036671914934,0.00174036671914934,NA
"673",1252,"20200803_1535_blob_1252_oil","caice_ssa_final_0803_1535","squalene",426,685,2876.28866,2867,"1,1,6-trimethyl-3-methylene-2-(3,6,9,13-tetramethyl-6-ethenye-10,14-dimethylene-pentadec-4-enyl)cyclohexane",749,835,NA,"C33H56",NA,NA,452,TRUE,TRUE,NA,FALSE,1.3390206752467,0.00135155355286434,0.00135155355286434,NA
"674",885,"20200803_1535_blob_885_oil","caice_ssa_final_0803_1535","squalene",0,694,2691.262136,2867,"2,2,4-Trimethyl-3-(3,8,12,16-tetramethyl-heptadeca-3,7,11,15-tetraenyl)-cyclohexanol",743,763,NA,"C30H52O",NA,NA,428,TRUE,TRUE,NA,FALSE,2.12764131416801,0.000648035516921037,0.000648035516921037,NA
"675",1145,"20200803_1535_blob_1145_oil","caice_ssa_final_0803_1535","squalene",0,678,2818.556701,2867,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",741,787,NA,"C30H52O2",NA,NA,444,TRUE,TRUE,NA,FALSE,0.97568290231939,0.00170394283260751,0.00170394283260751,NA
"676",1227,"20200803_0949_blob_1227_","caice_ssa_final_0805_0949","squalene",0,593,1830.985915,2867,"Calarene epoxide",736,799,NA,"C15H24O",NA,NA,220,TRUE,TRUE,NA,FALSE,2.0189213677059,0.000299353639649142,0.000299353639649142,NA
"677",1284,"20200803_1535_blob_1284_","caice_ssa_final_0803_1535","squalene",377,427,2870.103093,2867,"Phthalic acid, decyl isohexyl ester",731,786,NA,"C24H38O4",NA,NA,390,TRUE,TRUE,NA,FALSE,1.46062377748244,0.0012278158329296,0.0012278158329296,NA
"678",722,"20200803_1535_blob_722_","caice_ssa_final_0803_1535","squalene",0,693,2335,2867,"1-Heptatriacotanol",730,834,NA,"C37H76O",NA,NA,536,TRUE,TRUE,NA,FALSE,1.13227109115655,0.000721280955373391,0.000721280955373391,NA
"679",1323,"20200803_1535_blob_1323_oil","caice_ssa_final_0803_1535","squalene",575,682,2865.979381,2867,"1,1,6-trimethyl-3-methylene-2-(3,6,9,13-tetramethyl-6-ethenye-10,14-dimethylene-pentadec-4-enyl)cyclohexane",727,820,NA,"C33H56",NA,NA,452,TRUE,TRUE,NA,FALSE,1.06035223003244,0.00168108166184463,0.00168108166184463,NA
"680",1364,"20200803_1535_blob_1364_oil","caice_ssa_final_0803_1535","squalene",0,667,2896.907216,2867,"1,1,6-trimethyl-3-methylene-2-(3,6,9,13-tetramethyl-6-ethenye-10,14-dimethylene-pentadec-4-enyl)cyclohexane",717,806,NA,"C33H56",NA,NA,452,TRUE,TRUE,NA,FALSE,1.06795289580996,0.00174675339300002,0.00174675339300002,NA
"681",1172,"20200803_0949_blob_1172_","caice_ssa_final_0805_0949","squalene",0,615,1833.802817,2867,"2(3H)-Benzofuranone, 6-ethenylhexahydro-3,6-dimethyl-7-(1-methylethenyl)-, [3S-(3a,3aa,6a,7ﬂ,7aﬂ)]-",715,778,1806,"C15H22O2",NA,NA,234,TRUE,TRUE,NA,FALSE,3.35542871503725,0.000174868102726254,0.000174868102726254,NA
"682",1225,"20200803_0949_blob_1225_","caice_ssa_final_0805_0949","squalene",671,737,2865.263158,2867,"6,11-Dimethyl-2,6,10-dodecatrien-1-ol",696,780,NA,"C14H24O",NA,NA,208,TRUE,TRUE,NA,FALSE,0.99725925024084,0.00178555669875592,0.00178555669875592,NA
"683",1063,"20200803_0949_blob_1063_","caice_ssa_final_0805_0949","squalene",0,536,1485.227273,2867,"2,5-cyclohexadien-1-one, 2,6-bis(1,1-dimethylethyl)-4-hydroxy-4-methyl-",685,855,NA,"C15H24O2",NA,NA,236,TRUE,TRUE,NA,TRUE,0.790008584275989,0.0288644558748053,0.0288644558748053,NA
"684",1343,"20200803_1535_blob_1343_","caice_ssa_final_0803_1535","squalene",0,637,2085.496183,2867,"14-Formol-9-hydroxyarteether",670,676,NA,"C17H26O7",NA,NA,342,TRUE,TRUE,NA,FALSE,3.62035748556673,0.000156320874414064,0.000156320874414064,NA
"685",1624,"20200803_1535_blob_1624_","caice_ssa_final_0803_1535","squalene",57,641,2884.536082,2867,"Tetracosa-2,6,14,18,22-pentaene-10,11-diol, 2,6,10,15,19,23-hexamethyl-",669,698,NA,"C30H52O2",NA,NA,444,TRUE,TRUE,NA,FALSE,2.15818836739161,0.000848782573601465,0.000848782573601465,NA
"686",957,"20200803_0949_blob_957_","caice_ssa_final_0805_0949","squalene",0,640,1939.43662,2867,"11a-Hydroxy-17a-methyl testosterone",654,657,NA,"C20H30O3",NA,NA,318,TRUE,TRUE,NA,FALSE,1.79958612023163,0.000253716954431722,0.000253716954431722,NA
"687",1238,"20200803_0949_blob_1238_","caice_ssa_final_0805_0949","squalene",0,574,2305.882353,2867,"1-Oxaspiro[4.5]decan-3-carboxylic acid, 2-oxo-4-cyano-, ethyl ester",599,632,NA,"C13H17NO4",NA,NA,251,TRUE,TRUE,NA,FALSE,1.77317713174441,0.00044127942809961,0.00044127942809961,NA
"688",649,"20200803_0949_blob_649_","caice_ssa_final_0805_0949","Sugar 2",882,882,1646.835443,1646,"D-Erythro-Pentopyranose, 2-deoxy-1,3,4-tris-O-(trimethylsilyl)-",751,767,NA,"C14H34O4Si3",NA,NA,350,TRUE,TRUE,NA,FALSE,0.885880191288172,0.00471706718345735,0.00471706718345735,NA
"689",1340,"20200803_0949_blob_1340_","caice_ssa_final_0805_0949","Sugar 3",395,416,1615.189873,1618,"Thieno[2,3-b]quinolin-3-amine, 5,6,7,8-tetrahydro-2-octylsulfonyl-",627,661,NA,"C19H28N2O2S2",NA,NA,380,TRUE,TRUE,NA,FALSE,0.517008421967644,0.0112682415294162,0.0112682415294162,NA
"690",1465,"20200803_0949_blob_1465_","caice_ssa_final_0805_0949","Sugar 3",429,472,1621.518987,1618,"1-Phenyl-1-(trimethylsilyloxy)ethylene",525,653,NA,"C11H16OSi",NA,NA,192,TRUE,TRUE,NA,FALSE,0.884745411190391,0.00616132480129196,0.00616132480129196,NA
"691",1280,"20200803_0949_blob_1280_","caice_ssa_final_0805_0949","Sugar 4",278,298,1696.202532,1697,"1-(1,3-Dimethyl-buta-1,3-dienyl)-3,7,7-trimethyl-2-oxa-bicyclo[3.2.0]hept-3-ene",678,724,NA,"C15H22O",NA,NA,218,TRUE,TRUE,NA,FALSE,2.83218314369489,0.000878632469309034,0.000878632469309034,NA
"692",792,"20200803_1535_blob_792_","caice_ssa_final_0803_1535","Sugar 6",313,379,1637.974684,1633,"Cyclooctasiloxane, hexadecamethyl-",721,820,1704,"C16H48O8Si8",NA,NA,592,TRUE,TRUE,NA,FALSE,0.399193353907228,0.011488666617925,0.011488666617925,NA
"693",1193,"20200803_1535_blob_1193_","caice_ssa_final_0803_1535","Sugar 6",211,274,1639.240506,1633,"10-t-Butyl-10-hydroxytricyclo[4.2.1.1(2,5)]decan-9-one",605,609,NA,"C14H22O2",NA,NA,222,TRUE,TRUE,NA,FALSE,1.84608281468659,0.00245148638160971,0.00245148638160971,NA
"694",1003,"20200803_1535_blob_1003_","caice_ssa_final_0803_1535","syringic acid",491,561,1931.944444,1926,"1,3-Dioxane, 5-(hexadecyloxy)-2-pentadecyl-, trans-",649,715,NA,"C35H70O3",NA,NA,538,TRUE,TRUE,NA,FALSE,1.45063606830167,0.000311301025450674,0.000311301025450674,NA
"695",1095,"20200803_1535_blob_1095_","caice_ssa_final_0803_1535","syringic acid",216,511,1915.277778,1926,"5H-Cyclopropa[3,4]benz[1,2-e]azulen-5-one, 9,9a-bis(acetyloxy)-1,1a,1b,2,4a,7a,7b,8,9,9a-decahydro-2,4a,7b-trihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-, [1aR-(1aa,1bﬂ,2ﬂ,4aﬂ,7aa,7ba,8a,9ﬂ,9aa)]-",642,646,NA,"C24H32O9",NA,NA,464,TRUE,TRUE,NA,FALSE,1.35863243320333,0.00032433725033956,0.00032433725033956,NA
"696",679,"20200803_1535_blob_679_","caice_ssa_final_0803_1535","syringic acid",185,276,1919.444444,1926,"Quinazoline, 4-ethyl-, 1-oxide",632,784,NA,"C10H10N2O",NA,NA,174,TRUE,TRUE,NA,FALSE,2.90648919005802,0.000152542250578843,0.000152542250578843,NA
"697",902,"20200803_1535_blob_902_","caice_ssa_final_0803_1535","Tricarballylic acid",51,316,1768.35443,1757,"2-(1-Butyl-2-nitroallyl)cyclohexanone",760,762,NA,"C13H21NO3",NA,NA,239,TRUE,TRUE,NA,FALSE,3.50302391823961,0.000333016829784303,0.000333016829784303,NA
"698",143,"20200803_1535_blob_143_","caice_ssa_final_0803_1535","Tricarballylic acid",263,285,1760.759494,1757,"2H-isoindole-2-acetaldehyde, 1,3-dihydro-1,3-dioxo-",754,880,NA,"C10H7NO3",NA,NA,189,TRUE,TRUE,NA,FALSE,1.92934203499247,0.000654837686750172,0.000654837686750172,NA
"699",707,"20200803_0949_blob_707_","caice_ssa_final_0805_0949","Tricarballylic acid",398,445,1763.291139,1757,"Arabinofuranose, 1,2,3,5-tetrakis-O-(trimethylsilyl)-",742,827,NA,"C17H42O5Si4",NA,NA,438,TRUE,TRUE,NA,FALSE,1.88945028478786,0.000651122778363675,0.000651122778363675,NA
"700",579,"20200803_1535_blob_579_oil","caice_ssa_final_0803_1535","tridecanal",0,692,2457.657658,1537,"17-Pentatriacontene",822,822,NA,"C35H70",NA,NA,490,TRUE,TRUE,"def an alkane but RI not right",FALSE,2.10133211140969,0.000465442907621494,0.000465442907621494,NA
"701",623,"20200803_1535_blob_623_oil","caice_ssa_final_0803_1535","tridecanal",0,698,2464.864865,1537,"17-Pentatriacontene",817,817,NA,"C35H70",NA,NA,490,TRUE,TRUE,"def an alkane but RI not right",FALSE,2.10133211140969,0.000470400300807365,0.000470400300807365,NA
"702",638,"20200803_1535_blob_638_oil","caice_ssa_final_0803_1535","tridecanal",0,701,2479.279279,1537,"17-Pentatriacontene",810,811,NA,"C35H70",NA,NA,490,TRUE,TRUE,"def an alkane but RI not right",FALSE,2.1587588437966,0.000467692608106914,0.000467692608106914,NA
"703",642,"20200803_1535_blob_642_oil","caice_ssa_final_0803_1535","tridecanal",0,692,2473.873874,1537,"17-Pentatriacontene",808,809,NA,"C35H70",NA,NA,490,TRUE,TRUE,"def an alkane but RI not right",FALSE,2.11051767593824,0.000474596751957629,0.000474596751957629,NA
"704",640,"20200803_1535_blob_640_oil","caice_ssa_final_0803_1535","tridecanal",0,696,2470.27027,1537,"17-Pentatriacontene",803,803,NA,"C35H70",NA,NA,490,TRUE,TRUE,"def an alkane but RI not right",FALSE,2.11051767593824,0.000472089318763398,0.000472089318763398,NA
"705",650,"20200803_1535_blob_650_oil","caice_ssa_final_0803_1535","tridecanal",0,694,2488.288288,1537,"17-Pentatriacontene",801,802,NA,"C35H70",NA,NA,490,TRUE,TRUE,"def an alkane but RI not right",FALSE,2.15986599266325,0.000473684633888416,0.000473684633888416,NA
"706",649,"20200803_1535_blob_649_oil","caice_ssa_final_0803_1535","tridecanal",0,694,2493.693694,1537,"17-Pentatriacontene",800,801,NA,"C35H70",NA,NA,490,TRUE,TRUE,"def an alkane but RI not right",FALSE,2.11290866077431,0.000488074660337633,0.000488074660337633,NA
"707",658,"20200803_1535_blob_658_oil","caice_ssa_final_0803_1535","tridecanal",0,682,2508.108108,1537,"17-Pentatriacontene",781,782,NA,"C35H70",NA,NA,490,TRUE,TRUE,"RI cant be confirmed",FALSE,2.11331869304734,0.000498430187010342,0.000498430187010342,NA
"708",655,"20200803_1535_blob_655_oil","caice_ssa_final_0803_1535","tridecanal",0,691,2500.900901,1537,"17-Pentatriacontene",780,781,NA,"C35H70",NA,NA,490,TRUE,TRUE,"RI cant be confirmed",FALSE,2.11619570851142,0.000492506910408455,0.000492506910408455,NA
"709",701,"20200803_1535_blob_701_oil","caice_ssa_final_0803_1535","tridecanal",0,680,2569.369369,1537,"E,E,Z-1,3,12-Nonadecatriene-5,14-diol",780,813,NA,"C19H34O2",NA,NA,294,TRUE,TRUE,"RI cant be confirmed",FALSE,2.10532868789888,0.000547468835225905,0.000547468835225905,NA
"710",669,"20200803_1535_blob_669_oil","caice_ssa_final_0803_1535","tridecanal",0,686,2529.72973,1537,"Tetrapentacontane, 1,54-dibromo-",769,777,NA,"C54H108Br2",NA,NA,914,TRUE,TRUE,NA,FALSE,2.11305747972399,0.000514590237607737,0.000514590237607737,NA
"711",672,"20200803_1535_blob_672_oil","caice_ssa_final_0803_1535","tridecanal",0,687,2538.738739,1537,"17-Pentatriacontene",769,771,NA,"C35H70",NA,NA,490,TRUE,TRUE,NA,FALSE,2.11305747972399,0.000521450406467493,0.000521450406467493,NA
"712",803,"20200803_1535_blob_803_","caice_ssa_final_0803_1535","tridecanal",0,743,1931.944444,1537,"9-Hexadecenoic acid",738,758,1942,"C16H30O2",NA,NA,254,TRUE,TRUE,NA,FALSE,2.64775361579698,0.000170553820764821,0.000170553820764821,NA
"713",880,"20200803_1535_blob_880_","caice_ssa_final_0803_1535","tridecanal",0,670,2475.675676,1537,"17-Pentatriacontene",738,742,NA,"C35H70",NA,NA,490,TRUE,TRUE,NA,FALSE,2.15171955893739,0.000466743610639141,0.000466743610639141,NA
"714",933,"20200803_1535_blob_933_","caice_ssa_final_0803_1535","tridecanal",0,663,2488.288288,1537,"9-Octadecene, 1,1'-[1,2-ethanediylbis(oxy)]bis-, (Z,Z)-",736,753,NA,"C38H74O2",NA,NA,562,TRUE,TRUE,NA,FALSE,2.1690339481403,0.000471682489275892,0.000471682489275892,NA
"715",893,"20200803_1535_blob_893_","caice_ssa_final_0803_1535","tridecanal",0,649,2479.279279,1537,"17-Pentatriacontene",726,731,NA,"C35H70",NA,NA,490,TRUE,TRUE,NA,FALSE,2.19426499982238,0.000460124713291615,0.000460124713291615,NA
"716",1018,"20200803_1535_blob_1018_","caice_ssa_final_0803_1535","tridecanal",0,687,1875,1537,"tert-Hexadecanethiol",725,746,NA,"C16H34S",NA,NA,258,TRUE,TRUE,NA,FALSE,2.3710501118207,0.000175163745449601,0.000175163745449601,NA
"717",665,"20200803_1535_blob_665_oil","caice_ssa_final_0803_1535","tridecanal",0,659,2518.918919,1537,"Octadecanal, 2-bromo-",724,756,NA,"C18H35BrO",NA,NA,346,TRUE,TRUE,NA,FALSE,2.11326424824877,0.000506427507306404,0.000506427507306404,NA
"718",877,"20200803_1535_blob_877_","caice_ssa_final_0803_1535","tridecanal",0,650,2497.297297,1537,"Octadecanal, 2-bromo-",718,727,NA,"C18H35BrO",NA,NA,346,TRUE,TRUE,NA,FALSE,2.12742779842343,0.000487318322839608,0.000487318322839608,NA
"719",932,"20200803_1535_blob_932_","caice_ssa_final_0803_1535","tridecanal",0,661,2508.108108,1537,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",716,783,NA,"C30H52O2",NA,NA,444,TRUE,TRUE,NA,FALSE,2.14448119934901,0.000491187253918475,0.000491187253918475,NA
"720",896,"20200803_0949_blob_896_","caice_ssa_final_0805_0949","tridecanal",0,730,1825.352113,1537,"Pentadecanenitrile",709,794,NA,"C15H29N",NA,NA,223,TRUE,TRUE,NA,FALSE,2.36765691706101,0.00027081694303804,0.00027081694303804,NA
"721",900,"20200803_1535_blob_900_","caice_ssa_final_0803_1535","tridecanal",0,659,2479.279279,1537,"Octadecanal, 2-bromo-",704,718,NA,"C18H35BrO",NA,NA,346,TRUE,TRUE,NA,FALSE,2.17106760578263,0.000465041047657814,0.000465041047657814,NA
"722",1202,"20200803_1535_blob_1202_","caice_ssa_final_0803_1535","tridecanal",0,684,2074.80916,1537,"17-Pentatriacontene",703,705,NA,"C35H70",NA,NA,490,TRUE,TRUE,NA,FALSE,2.76346039206141,0.000201600894346991,0.000201600894346991,NA
"723",686,"20200803_1535_blob_686_","caice_ssa_final_0803_1535","tridecanal",0,526,1822.222222,1537,"2-Octyl benzoate",700,806,NA,"C15H22O2",NA,NA,234,TRUE,TRUE,NA,FALSE,2.2080819798616,0.000300090329729205,0.000300090329729205,NA
"724",968,"20200803_1535_blob_968_","caice_ssa_final_0803_1535","tridecanal",0,651,2174.045802,1537,"Z-5-Methyl-6-heneicosen-11-one",694,738,NA,"C22H42O",NA,NA,322,TRUE,TRUE,NA,FALSE,2.12542732907875,0.000303286716643463,0.000303286716643463,NA
"725",1009,"20200803_0949_blob_1009_","caice_ssa_final_0805_0949","tridecanal",0,517,1667.088608,1537,"1,4-Benzenediol, 2,6-bis(1,1-dimethylethyl)-",693,768,NA,"C14H22O2",NA,NA,222,TRUE,TRUE,NA,FALSE,1.3775893793698,0.00245228515847683,0.00245228515847683,NA
"726",984,"20200803_1535_blob_984_","caice_ssa_final_0803_1535","tridecanal",0,661,2493.693694,1537,"Octadecanal, 2-bromo-",692,712,NA,"C18H35BrO",NA,NA,346,TRUE,TRUE,NA,FALSE,2.109441780326,0.000488876814022568,0.000488876814022568,NA
"727",1222,"20200803_1535_blob_1222_","caice_ssa_final_0803_1535","tridecanal",0,651,1902.777778,1537,"Cholestan-3-ol, 2-methylene-, (3ﬂ,5a)-",682,770,NA,"C28H48O",NA,NA,400,TRUE,TRUE,NA,FALSE,1.31244843559821,0.000329637337544721,0.000329637337544721,NA
"728",883,"20200803_1535_blob_883_","caice_ssa_final_0803_1535","tridecanal",0,615,1902.777778,1537,"Cholestan-3-ol, 2-methylene-, (3ﬂ,5a)-",679,734,NA,"C28H48O",NA,NA,400,TRUE,TRUE,NA,FALSE,1.62582355172502,0.000266100221956005,0.000266100221956005,NA
"729",1890,"20200803_0949_blob_1890_","caice_ssa_final_0805_0949","tridecanal",0,569,1971.830986,1537,"5,10-Diethoxy-2,3,7,8-tetrahydro-1H,6H-dipyrrolo[1,2-a:1',2'-d]pyrazine",677,718,NA,"C14H22N2O2",NA,NA,250,TRUE,TRUE,NA,FALSE,2.98801463097173,0.000160258246144729,0.000160258246144729,NA
"730",812,"20200803_1535_blob_812_","caice_ssa_final_0803_1535","tridecanal",0,658,2330,1537,"3,12-Oleandione",659,659,NA,"C30H48O2",NA,NA,440,TRUE,TRUE,NA,FALSE,2.20810657251534,0.000367149371883378,0.000367149371883378,NA
"731",948,"20200803_1535_blob_948_","caice_ssa_final_0803_1535","tridecanal",0,631,2517.117117,1537,"2,6,9,12,16-Pentamethylheptadeca-2,6,11,15-tetraene-9-carboxylic acid",659,723,NA,"C23H38O2",NA,NA,346,TRUE,TRUE,NA,FALSE,2.17180845493533,0.000491472564964982,0.000491472564964982,NA
"732",766,"20200803_1535_blob_766_","caice_ssa_final_0803_1535","tridecanal",0,592,2241.666667,1537,"7-Methyl-Z-tetradecen-1-ol acetate",655,688,NA,"C17H32O2",NA,NA,268,TRUE,TRUE,NA,FALSE,1.64289793329897,0.000433370253879945,0.000433370253879945,NA
"733",1047,"20200803_0949_blob_1047_","caice_ssa_final_0805_0949","tridecanal",0,578,2456.363636,1537,"Benzoic acid, tetradecyl ester",634,763,2447,"C21H34O2",NA,NA,318,TRUE,TRUE,NA,FALSE,1.69078844146996,0.000577358712196179,0.000577358712196179,NA
"734",1196,"20200803_1535_blob_1196_","caice_ssa_final_0803_1535","tridecanal",454,498,1543.502825,1537,"Butanamide, 3-(2-methylpropinonylhydrazono)-N-ethyl-",583,607,NA,"C10H19N3O2",NA,NA,213,TRUE,TRUE,NA,FALSE,0.92752318791517,0.013333019912429,0.013333019912429,NA
"735",1385,"20200803_0949_blob_1385_","caice_ssa_final_0805_0949","tridecanal",0,571,1881.690141,1537,"dl-2,6-Diaminoheptanedioic acid",576,631,NA,"C7H14N2O4",NA,NA,190,TRUE,TRUE,NA,FALSE,2.83735829551144,0.000147822943887437,0.000147822943887437,NA
"736",1172,"20200803_1535_blob_1172_","caice_ssa_final_0803_1535","vanillic acid",326,370,1784.810127,1789,"Isophthalic acid, 2TMS derivative",712,765,1748,"C14H22O4Si2",NA,NA,310,TRUE,TRUE,NA,FALSE,2.03915336806582,0.000481304476038654,0.000481304476038654,NA
"737",205,"20200803_1535_blob_205_","caice_ssa_final_0803_1535","vanillin",0,515,2154.198473,1557,"9,10-Anthracenedione, 1-methyl-",845,854,NA,"C15H10O2",NA,NA,222,TRUE,TRUE,"cant confirm RI, maybe recheck",FALSE,0.879358565731183,0.000711971912622877,0.000711971912622877,NA
"738",831,"20200803_0949_blob_831_","caice_ssa_final_0805_0949","vanillin",0,529,1895.774648,1557,"3-Methyl-6,7-benzoisoquinoline",700,785,NA,"C14H11N",NA,NA,193,TRUE,TRUE,NA,FALSE,1.33281869317945,0.000321274816048808,0.000321274816048808,NA
"739",1023,"20200803_1535_blob_1023_","caice_ssa_final_0803_1535","vanillin",0,515,2316.666667,1557,"Naphtho[3,4:2,3]bornene",607,645,NA,"C18H20",NA,NA,236,TRUE,TRUE,NA,FALSE,2.30069231242254,0.000345535049689113,0.000345535049689113,NA
"740",874,"20200803_1535_blob_874_","caice_ssa_final_0803_1535","xanthone",314,373,1909.722222,1905,"Acethydrazide, 2-(2-benzothiazolylthio)-N2-(3-fluorobenzylideno)-",665,679,NA,"C16H12FN3OS2",NA,NA,345,TRUE,TRUE,NA,FALSE,0.907527156253932,0.000481606611586592,0.000481606611586592,NA
"741",777,"20200803_0949_blob_777_","caice_ssa_final_0805_0949","xanthone",208,366,1912.676056,1905,"3-Methyl-6,7-benzoisoquinoline",665,751,NA,"C14H11N",NA,NA,193,TRUE,TRUE,NA,FALSE,1.37818031637079,0.000318516395684328,0.000318516395684328,NA
"742",786,"20200803_0949_blob_786_","caice_ssa_final_0805_0949","xanthone",262,286,1901.408451,1905,"trans-2-Hexadecenoic acid",609,658,NA,"C16H30O2",NA,NA,254,TRUE,TRUE,NA,FALSE,1.3640229244869,0.000316535760883557,0.000316535760883557,NA
"743",734,"20200803_0949_blob_734_oil","caice_ssa_final_0805_0949",NA,NA,NA,2514.545455,NA,"Tetrapentacontane, 1,54-dibromo-",767,787,NA,"C54H108Br2",NA,NA,914,TRUE,TRUE,NA,FALSE,2.10232548113443,0.000505800276922444,0.000505800276922444,NA
"744",741,"20200803_0949_blob_741_oil","caice_ssa_final_0805_0949",NA,NA,NA,2521.818182,NA,"17-Pentatriacontene",760,761,NA,"C35H70",NA,NA,490,TRUE,TRUE,NA,FALSE,2.10954987954087,0.000509485960550174,0.000509485960550174,NA
